account_id,customer_name,age,occupation,monthly_income,income_band,province,account_open_date,bot_confirmed_mule,bot_flagged_date,connected_component_id,pagerank_score,triangle_count,community_id,two_hop_ratio,behavior_profile,device_pattern_cluster,total_inflow_thb,unique_senders,total_outflow_thb,unique_receivers,avg_hold_time_hours,risk_score
A-1129,สุทธิพงศ์ พลอยแก้ว,59,teacher,60000.0,60K+,Phuket,2023-07-28,false,,0,0.070995,11,0,0.0,steady,266287972352,0.0,0,498862.28,17,0.0,0.0362
A-1130,กิตติพงศ์ แก้วมณี,51,merchant,60000.0,60K+,Pathum Thani,2024-06-23,false,,0,0.070995,4,0,0.0,steady,944892805121,0.0,0,196304.1,21,0.0,0.0349
A-1131,นภาพร แซ่ตั้ง,38,accountant,60000.0,60K+,Surat Thani,2022-05-08,false,,0,0.070995,10,0,0.0,steady,1382979469312,0.0,0,759609.93,16,0.0,0.036
A-1132,พรรณี ใจดี,28,chef,45000.0,30-60K,Chiang Mai,2022-02-02,false,,0,0.070995,6,0,0.0,steady,876173328385,0.0,0,172554.75,16,0.0,0.0353
A-1133,พิมพ์ชนก รัตนกุล,65,civil_servant,25000.0,15-30K,Samut Prakan,2021-04-23,false,,0,0.070995,16,0,0.0,steady,721554505730,0.0,0,419912.05,23,0.0,0.0571
A-1134,ปรัชญา พิทักษ์,29,lawyer,35000.0,30-60K,Songkhla,2024-04-24,false,,0,0.070995,8,274877906944,0.0,steady,1511828488192,0.0,0,437921.92,16,0.0,0.0357
A-1135,นิภา สมบูรณ์,63,office_worker,45000.0,30-60K,Samut Prakan,2021-11-02,false,,0,0.070995,1,0,0.0,steady,1700807049216,0.0,0,120521.68,11,0.0,0.0344
A-1136,ธนวัฒน์ อมรรัตน์,32,office_worker,35000.0,30-60K,Chiang Rai,2021-02-09,false,,0,0.070995,11,0,0.0,steady,1486058684416,0.0,0,434897.56,15,0.0,0.0362
A-1137,ธีรภัทร รุ่งเรือง,26,teacher,45000.0,30-60K,Chiang Mai,2021-04-27,false,,0,0.070995,15,0,0.0,steady,1340029796352,0.0,0,969319.7,23,0.0,0.0369
A-1138,รัตนา ตันติกุล,55,accountant,45000.0,30-60K,Nakhon Ratchasima,2023-11-27,false,,0,0.070995,12,0,0.0,steady,188978561026,0.0,0,796777.76,21,0.0,0.0364
A-1139,สุภาพร สว่างวงศ์,58,nurse,60000.0,60K+,Rayong,2024-08-19,false,,0,0.070995,6,0,0.0,steady,25769803777,0.0,0,252608.22,19,0.0,0.0353
A-1140,วิชัย ธนาคม,52,merchant,60000.0,60K+,Chiang Rai,2023-07-07,false,,0,0.070995,9,0,0.0,steady,738734374914,0.0,0,745959.57,21,0.0,0.0358
A-1141,นิภา ธนาคม,29,teacher,45000.0,30-60K,Phuket,2024-07-11,false,,0,0.070995,12,0,0.0,steady,575525617664,0.0,0,396111.39,24,0.0,0.0364
A-1142,พงศ์พัฒน์ บุญมาก,54,lawyer,80000.0,60K+,Rayong,2023-06-10,false,,0,0.070995,17,0,0.0,steady,1374389534720,0.0,0,639742.78,15,0.0,0.0373
A-1143,ปิยะ จงรักษ์,52,accountant,35000.0,30-60K,Phuket,2023-05-07,false,,0,0.070995,8,0,0.0,steady,1030792151041,0.0,0,540553.75,22,0.0,0.0357
A-1144,สมศักดิ์ สว่างวงศ์,45,chef,45000.0,30-60K,Chiang Mai,2024-10-03,false,,0,0.070995,2,0,0.0,steady,317827579904,0.0,0,252715.22,13,0.0,0.0346
A-1145,พรทิพย์ รัตนกุล,30,merchant,60000.0,60K+,Surat Thani,2021-07-26,false,,0,0.070995,11,1099511627776,0.0,steady,489626271745,0.0,0,660616.15,13,0.0,0.0362
A-1146,สุกัญญา ลิ้มประเสริฐ,62,lawyer,80000.0,60K+,Rayong,2022-11-16,false,,0,0.070995,15,0,0.0,steady,884763262978,0.0,0,508043.98,22,0.0,0.0369
A-1147,นพดล ตันติกุล,28,nurse,80000.0,60K+,Nakhon Ratchasima,2022-10-11,false,,0,0.070995,5,0,0.0,steady,1039382085632,0.0,0,432219.76,14,0.0,0.0351
A-1148,พรทิพย์ บุญมาก,55,engineer,25000.0,15-30K,Samut Prakan,2022-12-28,false,,0,0.070995,4,0,0.0,steady,231928233985,0.0,0,207760.35,15,0.0,0.0549
A-1149,อรทัย เทพพิทักษ์,61,engineer,60000.0,60K+,Chiang Rai,2024-03-03,false,,0,0.070995,5,17179869188,0.0,steady,1657857376258,0.0,0,536752.95,18,0.0,0.0351
A-1150,อัครพล พานิชย์,63,nurse,25000.0,15-30K,Lampang,2022-01-14,false,,0,0.070995,2,0,0.0,steady,609885356033,0.0,0,134659.45,14,0.0,0.0546
A-1151,จันทร์เพ็ญ ศรีสุข,47,office_worker,35000.0,30-60K,Chonburi,2021-10-30,false,,0,0.070995,8,17179869188,0.0,steady,1236950581249,0.0,0,361686.35,19,0.0,0.0357
A-1152,พีรพัฒน์ ชัยสิทธิ์,30,lawyer,35000.0,30-60K,Songkhla,2023-02-19,false,,0,0.070995,5,0,0.0,steady,652835028993,0.0,0,164172.47,13,0.0,0.0351
A-1153,กัญญา ชัยสิทธิ์,45,civil_servant,80000.0,60K+,Samut Prakan,2021-07-02,false,,0,0.070995,14,17179869188,0.0,steady,1176821039105,0.0,0,711741.38,26,0.0,0.0367
A-1154,อภิสิทธิ์ แสงจันทร์,30,nurse,60000.0,60K+,Phuket,2024-09-26,false,,0,0.070995,6,0,0.0,steady,8589934594,0.0,0,371425.74,14,0.0,0.0353
A-1155,ณัฐพล อินทร์แก้ว,38,lawyer,25000.0,15-30K,Udon Thani,2022-12-17,false,,0,0.070995,9,0,0.0,steady,317827579905,0.0,0,719591.31,19,0.0,0.0558
A-1156,ธนกฤต พานิชย์,27,engineer,60000.0,60K+,Nakhon Ratchasima,2024-05-21,false,,0,0.070995,8,0,0.0,steady,386547056641,0.0,0,203484.03,14,0.0,0.0357
A-1157,สุทธิพงศ์ คำแก้ว,41,nurse,45000.0,30-60K,Chonburi,2021-09-12,false,,0,0.070995,3,0,0.0,steady,1683627180032,0.0,0,266991.22,17,0.0,0.0347
A-1158,อรทัย ลิ้มประเสริฐ,49,lawyer,120000.0,60K+,Chiang Mai,2022-04-26,false,,0,0.070995,11,0,0.0,steady,1262720385026,0.0,0,342012.81,22,0.0,0.0362
A-1159,พรรณี ธนาคม,27,chef,25000.0,15-30K,Chiang Rai,2023-08-09,false,,0,0.070995,1,17179869188,0.0,steady,773094113281,0.0,0,280762.03,11,0.0,0.0544
A-1160,สมชาย ธนาคม,56,chef,80000.0,60K+,Chonburi,2022-05-10,false,,0,0.699674,26,0,0.0214,steady,1116691496960,914181.7,21,80806.49,12,525.4,0.2356
A-1161,ศุภกร รุ่งเรือง,25,chef,20000.0,15-30K,Chiang Mai,2021-11-02,false,,0,0.48301,36,0,0.0062,steady,335007449088,436994.76,19,136928.7,18,665.81,0.2041
A-1162,วิภาวดี ตันติกุล,67,driver,35000.0,30-60K,Nonthaburi,2022-11-05,false,,0,0.467089,18,0,0.0202,steady,704374636546,884682.77,14,115643.84,13,645.39,0.1655
A-1163,สมศักดิ์ สมบูรณ์,69,driver,60000.0,60K+,Nakhon Ratchasima,2020-10-06,false,,0,0.661907,38,0,0.3313,steady,730144440320,179907.04,24,144419.21,20,614.81,0.3171
A-1164,ลัดดา ภูวนาท,68,student,20000.0,15-30K,Udon Thani,2021-02-04,false,,0,0.461283,20,0,0.3303,steady,1477468749824,88062.65,14,114704.34,17,990.02,0.2622
A-1165,ปิยะ พานิชย์,60,driver,25000.0,15-30K,Samut Prakan,2024-01-16,false,,0,0.425206,9,0,0.0,steady,137438953472,2064076.95,16,88764.02,11,673.55,0.1767
A-1166,สุรชัย พงษ์สวัสดิ์,42,lawyer,20000.0,15-30K,Songkhla,2022-08-04,false,,0,0.446271,25,0,0.0454,steady,17179869185,678062.81,16,133357.58,18,802.35,0.1951
A-1167,เบญจมาศ แก้วมณี,61,merchant,80000.0,60K+,Udon Thani,2024-04-19,false,,0,0.496523,24,0,0.0103,steady,223338299392,2022079.67,17,78749.73,10,691.72,0.1794
A-1168,ธนวัฒน์ วัฒนา,58,accountant,25000.0,15-30K,Pathum Thani,2019-10-21,false,,0,0.71574,41,0,0.0183,steady,927712935937,1288719.77,25,131675.5,15,714.73,0.2733
A-1169,พัชรี ชัยสิทธิ์,22,engineer,100000.0,60K+,Songkhla,2024-01-14,false,,0,0.404887,18,0,0.0051,steady,1640677507072,2470254.35,17,115835.01,14,703.82,0.1587
A-1170,ลัดดา วัฒนา,44,chef,60000.0,60K+,Chiang Mai,2019-09-12,false,,0,0.638893,32,0,0.011,steady,1279900254210,935539.95,21,124536.63,16,599.85,0.222
A-1171,ปรัชญา ศรีวิชัย,55,student,80000.0,60K+,Rayong,2022-04-18,false,,0,0.518076,23,0,0.0207,steady,489626271746,636099.61,18,76810.64,14,720.45,0.1892
A-1172,รัฐพล จงรักษ์,25,civil_servant,25000.0,15-30K,Chonburi,2023-01-12,false,,0,0.495844,16,0,0.0,steady,1425929142273,99713.76,14,99033.96,16,751.06,0.1858
A-1173,อรทัย รุ่งเรือง,55,chef,60000.0,60K+,Chiang Mai,2020-07-17,false,,0,0.836283,22,0,0.3483,steady,1692217114624,162301.14,23,91922.55,12,493.97,0.3502
A-1174,อรุณี ภูวนาท,21,driver,45000.0,30-60K,Nakhon Ratchasima,2021-02-17,false,,0,0.474969,26,0,0.0268,steady,171798691840,730876.81,16,133316.14,21,717.41,0.1764
A-1175,นิภา รุ่งเรือง,29,merchant,45000.0,30-60K,Bangkok,2020-03-30,false,,0,0.49295,13,0,0.0113,steady,541165879297,678975.23,17,34448.08,5,895.11,0.1769
A-1176,พงศ์พัฒน์ เทพพิทักษ์,58,chef,25000.0,15-30K,Samut Prakan,2020-12-05,false,,0,0.573978,8,0,0.0147,steady,171798691841,604972.81,17,73169.47,12,875.69,0.2131
A-1177,พัชรี กิจเจริญ,22,chef,60000.0,60K+,Samut Prakan,2021-10-09,false,,0,0.334211,20,0,0.106,steady,970662608896,248534.21,13,127732.1,18,664.87,0.1576
A-1178,ธนพร แซ่ตั้ง,54,engineer,45000.0,30-60K,Nonthaburi,2024-05-15,false,,0,0.403866,14,0,0.0085,steady,1700807049217,853923.5,13,94646.33,13,690.29,0.1461
A-1179,ปิยะดา วิไลวรรณ,69,nurse,80000.0,60K+,Samut Prakan,2024-09-30,false,,0,0.454818,17,0,0.0448,steady,987842478081,464212.69,17,95646.4,13,472.28,0.1784
A-1180,นภาพร รุ่งเรือง,23,student,100000.0,60K+,Rayong,2023-04-10,false,,0,0.499301,20,0,0.0386,steady,1039382085633,992437.23,17,127491.86,19,738.75,0.1863
A-1181,กัญญา คำแก้ว,25,teacher,45000.0,30-60K,Chiang Mai,2024-02-24,false,,0,0.659594,33,0,0.0646,steady,1486058684417,679827.26,21,119264.6,15,686.79,0.2397
A-1182,จิรายุ อมรรัตน์,42,office_worker,80000.0,60K+,Phuket,2019-09-16,false,,0,0.660449,28,0,0.0061,steady,103079215105,852546.15,21,164606.7,20,758.54,0.2243
A-1183,ลัดดา วัฒนา,34,office_worker,60000.0,60K+,Samut Prakan,2020-03-21,false,,0,0.397976,20,0,0.0261,steady,953482739713,512414.33,14,135478.16,18,740.88,0.1535
A-1184,มาลี แสงจันทร์,22,nurse,100000.0,60K+,Chiang Rai,2020-08-31,false,,0,0.470391,34,0,0.0241,steady,1374389534721,1733910.68,18,121887.02,19,779.96,0.1825
A-1185,ดวงใจ ศรีวิชัย,21,nurse,35000.0,30-60K,Surat Thani,2020-10-14,false,,0,0.710806,17,0,0.1017,steady,1022202216450,348131.28,18,118046.99,14,799.39,0.2469
A-1186,ภูมิพัฒน์ ไชยวงค์,69,nurse,35000.0,30-60K,Nonthaburi,2022-06-27,false,,0,0.432923,17,0,0.2451,steady,678604832769,107801.26,14,161331.76,18,676.49,0.2147
A-1187,กมลวรรณ สิทธิชัย,27,accountant,15000.0,15-30K,Khon Kaen,2024-11-20,false,,0,0.327242,16,17179869188,0.5497,steady,816043786240,68948.36,10,122178.54,15,677.6,0.277
A-1188,ชัยวัฒน์ วงศ์สกุล,59,driver,35000.0,30-60K,Surat Thani,2025-07-05,false,,0,0.476778,19,0,0.0232,steady,1675037245440,778647.61,13,107783.19,16,520.09,0.1652
A-1189,สุภาพร แซ่ลิ้ม,53,lawyer,15000.0,15-30K,Songkhla,2023-06-28,false,,0,0.512288,37,0,0.0,steady,901943132161,395550.85,20,177147.38,22,602.92,0.2117
A-1190,ลัดดา เจริญผล,42,merchant,60000.0,60K+,Samut Prakan,2021-10-24,false,,0,0.479996,13,0,0.1529,steady,1486058684418,136407.21,18,58376.21,9,698.55,0.2128
A-1191,สุวรรณา ใจดี,22,driver,60000.0,60K+,Pathum Thani,2021-01-27,false,,0,0.684676,25,0,0.1651,steady,798863917056,148805.52,20,152723.76,18,771.27,0.2653
A-1192,สุรชัย วิไลวรรณ,28,merchant,100000.0,60K+,Lampang,2019-07-11,false,,0,0.55129,35,0,0.015,steady,171798691842,2784143.39,18,145617.52,16,675.81,0.1966
A-1193,สุรชัย วิไลวรรณ,39,lawyer,80000.0,60K+,Khon Kaen,2025-03-14,false,,0,0.62676,30,0,0.0225,steady,1451698946049,1100473.12,25,88562.86,12,654.03,0.2346
A-1194,สุกัญญา จงรักษ์,61,driver,45000.0,30-60K,Pathum Thani,2020-07-03,false,,0,0.517171,13,0,0.0,steady,292057776128,573759.8,17,86641.5,11,622.97,0.1789
A-1195,ธนวัฒน์ รุ่งเรือง,41,teacher,100000.0,60K+,Khon Kaen,2024-09-08,false,,0,0.397452,9,0,0.0275,steady,1683627180033,975124.41,16,94996.18,10,826.01,0.158
A-1196,ประเสริฐ วงศ์สกุล,25,chef,25000.0,15-30K,Songkhla,2025-03-24,false,,0,0.451792,9,0,0.0078,steady,68719476736,1221935.6,13,85084.8,14,844.25,0.1746
A-1197,พรทิพย์ แสงจันทร์,48,civil_servant,80000.0,60K+,Bangkok,2020-12-23,false,,0,0.647979,13,0,0.1325,steady,1597727834113,165580.14,22,68274.94,8,694.44,0.2538
A-1198,จันทร์เพ็ญ แซ่ตั้ง,37,student,15000.0,15-30K,Surat Thani,2019-12-14,false,,0,0.522337,15,0,0.1025,steady,1614907703297,95501.58,14,81043.93,15,853.49,0.2166
A-1199,ภูมิพัฒน์ แซ่ตั้ง,29,civil_servant,100000.0,60K+,Songkhla,2019-07-02,false,,0,0.561409,9,0,0.013,steady,816043786241,840377.58,20,71865.43,10,747.47,0.1997
A-1200,อัครพล ศรีสุข,58,teacher,100000.0,60K+,Chiang Rai,2023-04-09,false,,0,0.687705,16,0,0.026,steady,60129542144,604508.29,22,95287.83,12,941.96,0.2357
A-1201,สมหญิง ประเสริฐศรี,45,driver,45000.0,30-60K,Udon Thani,2021-11-28,false,,0,0.865761,33,0,0.0772,steady,266287972353,821223.76,26,114048.6,14,655.66,0.2997
A-1202,ศิริพร ภูวนาท,36,nurse,100000.0,60K+,Nakhon Ratchasima,2021-07-07,false,,0,0.555425,20,0,0.0134,steady,360777252864,937468.68,19,129019.66,16,743.16,0.1974
A-1203,เบญจมาศ ธนาคม,24,accountant,25000.0,15-30K,Nonthaburi,2024-02-07,false,,0,0.41628,6,0,0.0154,steady,996432412675,850703.88,13,80964.5,10,865.34,0.1688
A-1204,กมลวรรณ ประเสริฐศรี,55,lawyer,45000.0,30-60K,Samut Prakan,2022-06-22,false,,0,0.549,30,0,0.0197,steady,283467841536,1277920.12,19,85593.66,14,702.24,0.1996
A-1205,สมหญิง แซ่ตั้ง,27,engineer,25000.0,15-30K,Surat Thani,2021-10-06,false,,0,0.695554,34,0,0.0032,steady,240518168576,1663544.35,22,70403.07,12,733.01,0.2548
A-1206,พงศ์พัฒน์ สว่างวงศ์,55,teacher,20000.0,15-30K,Surat Thani,2019-11-06,false,,0,0.683514,15,0,0.0156,steady,781684047873,2351511.88,21,76655.81,7,784.9,0.249
A-1207,รัตนา ใจดี,56,merchant,25000.0,15-30K,Nonthaburi,2022-08-31,false,,0,0.466608,27,0,0.0329,steady,532575944704,516850.79,15,124320.06,19,765.48,0.1933
A-1208,สราวุธ พงษ์สวัสดิ์,69,lawyer,25000.0,15-30K,Rayong,2020-07-22,false,,0,0.57523,35,0,0.0068,steady,618475290625,1377672.59,19,161241.39,19,508.68,0.2225
A-1209,พิมพ์ชนก ลิ้มประเสริฐ,39,teacher,25000.0,15-30K,Surat Thani,2022-09-23,false,,0,0.32644,8,0,0.0,steady,1030792151042,1172701.61,10,107154.99,11,936.33,0.138
A-1210,พัชรี พลอยแก้ว,36,engineer,45000.0,30-60K,Chiang Mai,2020-07-06,false,,0,0.29889,22,0,0.1296,steady,0,77213.99,12,132722.1,17,757.19,0.1537
A-1211,ปรัชญา ทองดี,30,student,60000.0,60K+,Chiang Mai,2025-06-06,false,,0,0.378908,5,0,0.1484,steady,1511828488193,97585.34,10,68506.13,9,518.13,0.165
A-1212,รัฐพล พลอยแก้ว,61,engineer,80000.0,60K+,Khon Kaen,2019-06-14,false,,0,0.575984,18,0,0.0536,steady,1408749273088,687639.71,17,166008.4,19,737.8,0.205
A-1213,พงศ์พัฒน์ พงษ์สวัสดิ์,35,student,80000.0,60K+,Chonburi,2022-06-12,false,,0,0.630603,24,0,0.1911,steady,463856467968,124260.94,17,194365.15,21,664.47,0.2514
A-1214,อรุณี ธนาคม,50,accountant,35000.0,30-60K,Pathum Thani,2022-12-04,false,,0,0.292858,13,0,0.0071,steady,249108103169,1343896.15,13,126582.23,15,702.09,0.1233
A-1215,ประเสริฐ ศักดิ์สิทธิ์,28,driver,20000.0,15-30K,Udon Thani,2022-09-09,false,,0,0.608553,23,17179869188,0.048,steady,300647710720,573396.62,20,77521.04,12,618.58,0.2404
A-1216,สุกัญญา อมรรัตน์,26,office_worker,45000.0,30-60K,Rayong,2023-06-02,false,,0,0.544382,17,0,0.0281,steady,1666447310848,1140990.02,18,126268.77,14,685.97,0.1952
A-1217,มาลี ตันติกุล,56,retired,60000.0,60K+,Udon Thani,2021-03-28,false,,0,0.508491,33,0,0.0637,steady,1314259992576,761392.23,21,127388.95,18,683.92,0.2092
A-1218,พิมพ์ชนก มงคลชัย,51,office_worker,20000.0,15-30K,Chiang Rai,2023-07-09,false,,0,0.540525,17,0,0.0,steady,1211180777474,1280960.99,18,99761.96,14,726.72,0.2074
A-1219,สมชาย เจริญผล,23,nurse,100000.0,60K+,Phuket,2024-05-21,false,,0,0.378749,4,0,0.0965,steady,343597383681,248320.58,12,77791.02,12,589.77,0.1581
A-1220,สุรชัย ชูศรี,66,driver,80000.0,60K+,Surat Thani,2023-03-19,false,,0,0.37215,15,0,0.0147,steady,128849018880,980647.42,13,107589.91,15,835.6,0.1415
A-1221,ชุติมา นาคสุข,55,nurse,20000.0,15-30K,Khon Kaen,2023-06-11,false,,0,0.75997,41,0,0.0195,steady,481036337152,888982.64,23,86206.38,14,711.24,0.2762
A-1222,พรทิพย์ สิทธิชัย,26,chef,60000.0,60K+,Nakhon Ratchasima,2022-11-29,false,,0,0.771384,37,0,0.0,steady,781684047874,1351160.69,26,124999.41,19,603.12,0.2623
A-1223,วันดี ใจดี,22,office_worker,25000.0,15-30K,Chonburi,2022-11-05,false,,0,0.497876,23,0,0.0183,steady,893353197569,977013.53,16,130629.63,15,515.68,0.1983
A-1224,ดวงใจ พานิชย์,59,driver,25000.0,15-30K,Chiang Rai,2023-07-08,false,,0,0.524918,14,0,0.422,steady,120259084288,97722.02,15,84668.13,15,659.51,0.2999
A-1225,พรทิพย์ วัฒนา,65,civil_servant,45000.0,30-60K,Nonthaburi,2024-06-08,false,,0,0.705492,46,0,0.0164,steady,1297080123393,1867203.01,24,131986.99,17,762.3,0.2486
A-1226,รัฐพล อินทร์แก้ว,57,nurse,15000.0,15-30K,Chiang Rai,2024-06-06,false,,0,0.569864,16,0,0.1507,steady,1374389534722,94034.24,15,142564.82,14,755.04,0.2414
A-1227,พัชรี แซ่ลิ้ม,57,accountant,25000.0,15-30K,Chonburi,2024-12-27,false,,0,0.507489,27,0,0.0183,steady,1082331758593,838202.58,20,80586.78,12,628.83,0.2135
A-1228,พีรพัฒน์ ไชยวงค์,56,retired,20000.0,15-30K,Chonburi,2021-04-01,false,,0,0.736229,36,0,0.0216,steady,274877906944,881141.06,24,119881.49,18,715.98,0.2742
A-1229,วันดี มงคลชัย,46,lawyer,100000.0,60K+,Surat Thani,2019-10-23,false,,0,0.384977,5,0,0.2716,steady,1382979469313,87712.62,9,79970.14,12,663.62,0.1939
A-1230,เกียรติศักดิ์ วัฒนา,53,chef,60000.0,60K+,Surat Thani,2021-01-19,false,,0,0.318723,27,0,0.0073,steady,970662608897,1292083.03,11,205050.68,23,604.95,0.1249
A-1231,ณัฐพล พิทักษ์,59,accountant,35000.0,30-60K,Khon Kaen,2021-11-15,false,,0,0.450678,13,0,0.3943,steady,352187318272,113394.65,13,101169.0,18,810.47,0.2517
A-1232,เกียรติศักดิ์ ศักดิ์สิทธิ์,64,retired,100000.0,60K+,Khon Kaen,2022-08-31,false,,0,0.564171,33,0,0.0473,steady,85899345920,953039.6,20,94642.62,12,738.96,0.2132
A-1233,พงศ์พัฒน์ วงศ์สกุล,45,driver,25000.0,15-30K,Songkhla,2022-05-14,false,,0,0.539735,23,0,0.0112,steady,395136991232,1269720.77,19,162556.68,17,633.41,0.2143
A-1234,ณัฐธิดา นาคสุข,67,accountant,35000.0,30-60K,Pathum Thani,2021-05-17,false,,0,0.508129,25,0,0.0237,steady,1065151889408,848583.88,17,87990.86,13,691.56,0.1852
A-1235,วีรยุทธ รุ่งเรือง,26,civil_servant,35000.0,30-60K,Nakhon Ratchasima,2021-10-30,false,,0,0.332697,9,17179869188,0.0179,steady,335007449089,845815.66,12,55630.94,11,687.63,0.1302
