account_id,customer_name,age,occupation,monthly_income,income_band,province,account_open_date,bot_confirmed_mule,bot_flagged_date,connected_component_id,community_id,pagerank_score,triangle_count,two_hop_ratio,device_pattern_cluster,behavior_profile,total_inflow_thb,total_outflow_thb,unique_senders,unique_receivers,avg_hold_time_hours,risk_score
A-1135,นิภา สมบูรณ์,63,office_worker,45000.00,30-60K,Samut Prakan,2021-11-02,f,,0,0,0.070995,1,0,1700807049216,steady,0.00,120521.68,0,11,0,0.0344
A-1136,ธนวัฒน์ อมรรัตน์,32,office_worker,35000.00,30-60K,Chiang Rai,2021-02-09,f,,0,0,0.070995,11,0,1486058684416,steady,0.00,434897.56,0,15,0,0.0362
A-1137,ธีรภัทร รุ่งเรือง,26,teacher,45000.00,30-60K,Chiang Mai,2021-04-27,f,,0,0,0.070995,15,0,1340029796352,steady,0.00,969319.70,0,23,0,0.0369
A-1138,รัตนา ตันติกุล,55,accountant,45000.00,30-60K,Nakhon Ratchasima,2023-11-27,f,,0,0,0.070995,12,0,188978561026,steady,0.00,796777.76,0,21,0,0.0364
A-1139,สุภาพร สว่างวงศ์,58,nurse,60000.00,60K+,Rayong,2024-08-19,f,,0,0,0.070995,6,0,25769803777,steady,0.00,252608.22,0,19,0,0.0353
A-1140,วิชัย ธนาคม,52,merchant,60000.00,60K+,Chiang Rai,2023-07-07,f,,0,0,0.070995,9,0,738734374914,steady,0.00,745959.57,0,21,0,0.0358
A-1141,นิภา ธนาคม,29,teacher,45000.00,30-60K,Phuket,2024-07-11,f,,0,0,0.070995,12,0,575525617664,steady,0.00,396111.39,0,24,0,0.0364
A-1142,พงศ์พัฒน์ บุญมาก,54,lawyer,80000.00,60K+,Rayong,2023-06-10,f,,0,0,0.070995,17,0,1374389534720,steady,0.00,639742.78,0,15,0,0.0373
A-1143,ปิยะ จงรักษ์,52,accountant,35000.00,30-60K,Phuket,2023-05-07,f,,0,0,0.070995,8,0,1030792151041,steady,0.00,540553.75,0,22,0,0.0357
A-1144,สมศักดิ์ สว่างวงศ์,45,chef,45000.00,30-60K,Chiang Mai,2024-10-03,f,,0,0,0.070995,2,0,317827579904,steady,0.00,252715.22,0,13,0,0.0346
A-1145,พรทิพย์ รัตนกุล,30,merchant,60000.00,60K+,Surat Thani,2021-07-26,f,,0,1099511627776,0.070995,11,0,489626271745,steady,0.00,660616.15,0,13,0,0.0362
A-1146,สุกัญญา ลิ้มประเสริฐ,62,lawyer,80000.00,60K+,Rayong,2022-11-16,f,,0,0,0.070995,15,0,884763262978,steady,0.00,508043.98,0,22,0,0.0369
A-1147,นพดล ตันติกุล,28,nurse,80000.00,60K+,Nakhon Ratchasima,2022-10-11,f,,0,0,0.070995,5,0,1039382085632,steady,0.00,432219.76,0,14,0,0.0351
A-1148,พรทิพย์ บุญมาก,55,engineer,25000.00,15-30K,Samut Prakan,2022-12-28,f,,0,0,0.070995,4,0,231928233985,steady,0.00,207760.35,0,15,0,0.0549
A-1149,อรทัย เทพพิทักษ์,61,engineer,60000.00,60K+,Chiang Rai,2024-03-03,f,,0,17179869188,0.070995,5,0,1657857376258,steady,0.00,536752.95,0,18,0,0.0351
A-1150,อัครพล พานิชย์,63,nurse,25000.00,15-30K,Lampang,2022-01-14,f,,0,0,0.070995,2,0,609885356033,steady,0.00,134659.45,0,14,0,0.0546
A-1151,จันทร์เพ็ญ ศรีสุข,47,office_worker,35000.00,30-60K,Chonburi,2021-10-30,f,,0,17179869188,0.070995,8,0,1236950581249,steady,0.00,361686.35,0,19,0,0.0357
A-1152,พีรพัฒน์ ชัยสิทธิ์,30,lawyer,35000.00,30-60K,Songkhla,2023-02-19,f,,0,0,0.070995,5,0,652835028993,steady,0.00,164172.47,0,13,0,0.0351
A-1153,กัญญา ชัยสิทธิ์,45,civil_servant,80000.00,60K+,Samut Prakan,2021-07-02,f,,0,17179869188,0.070995,14,0,1176821039105,steady,0.00,711741.38,0,26,0,0.0367
A-1154,อภิสิทธิ์ แสงจันทร์,30,nurse,60000.00,60K+,Phuket,2024-09-26,f,,0,0,0.070995,6,0,8589934594,steady,0.00,371425.74,0,14,0,0.0353
A-1155,ณัฐพล อินทร์แก้ว,38,lawyer,25000.00,15-30K,Udon Thani,2022-12-17,f,,0,0,0.070995,9,0,317827579905,steady,0.00,719591.31,0,19,0,0.0558
A-1156,ธนกฤต พานิชย์,27,engineer,60000.00,60K+,Nakhon Ratchasima,2024-05-21,f,,0,0,0.070995,8,0,386547056641,steady,0.00,203484.03,0,14,0,0.0357
A-1157,สุทธิพงศ์ คำแก้ว,41,nurse,45000.00,30-60K,Chonburi,2021-09-12,f,,0,0,0.070995,3,0,1683627180032,steady,0.00,266991.22,0,17,0,0.0347
A-1158,อรทัย ลิ้มประเสริฐ,49,lawyer,120000.00,60K+,Chiang Mai,2022-04-26,f,,0,0,0.070995,11,0,1262720385026,steady,0.00,342012.81,0,22,0,0.0362
A-1159,พรรณี ธนาคม,27,chef,25000.00,15-30K,Chiang Rai,2023-08-09,f,,0,17179869188,0.070995,1,0,773094113281,steady,0.00,280762.03,0,11,0,0.0544
A-1160,สมชาย ธนาคม,56,chef,80000.00,60K+,Chonburi,2022-05-10,f,,0,0,0.699674,26,0.0214,1116691496960,steady,914181.70,80806.49,21,12,525.4,0.2356
A-1161,ศุภกร รุ่งเรือง,25,chef,20000.00,15-30K,Chiang Mai,2021-11-02,f,,0,0,0.48301,36,0.0062,335007449088,steady,436994.76,136928.70,19,18,665.81,0.2041
A-1162,วิภาวดี ตันติกุล,67,driver,35000.00,30-60K,Nonthaburi,2022-11-05,f,,0,0,0.467089,18,0.0202,704374636546,steady,884682.77,115643.84,14,13,645.39,0.1655
A-1163,สมศักดิ์ สมบูรณ์,69,driver,60000.00,60K+,Nakhon Ratchasima,2020-10-06,f,,0,0,0.661907,38,0.3313,730144440320,steady,179907.04,144419.21,24,20,614.81,0.3171
A-1164,ลัดดา ภูวนาท,68,student,20000.00,15-30K,Udon Thani,2021-02-04,f,,0,0,0.461283,20,0.3303,1477468749824,steady,88062.65,114704.34,14,17,990.02,0.2622
A-1165,ปิยะ พานิชย์,60,driver,25000.00,15-30K,Samut Prakan,2024-01-16,f,,0,0,0.425206,9,0,137438953472,steady,2064076.95,88764.02,16,11,673.55,0.1767
A-1166,สุรชัย พงษ์สวัสดิ์,42,lawyer,20000.00,15-30K,Songkhla,2022-08-04,f,,0,0,0.446271,25,0.0454,17179869185,steady,678062.81,133357.58,16,18,802.35,0.1951
A-1167,เบญจมาศ แก้วมณี,61,merchant,80000.00,60K+,Udon Thani,2024-04-19,f,,0,0,0.496523,24,0.0103,223338299392,steady,2022079.67,78749.73,17,10,691.72,0.1794
A-1168,ธนวัฒน์ วัฒนา,58,accountant,25000.00,15-30K,Pathum Thani,2019-10-21,f,,0,0,0.71574,41,0.0183,927712935937,steady,1288719.77,131675.50,25,15,714.73,0.2733
A-1169,พัชรี ชัยสิทธิ์,22,engineer,100000.00,60K+,Songkhla,2024-01-14,f,,0,0,0.404887,18,0.0051,1640677507072,steady,2470254.35,115835.01,17,14,703.82,0.1587
A-1170,ลัดดา วัฒนา,44,chef,60000.00,60K+,Chiang Mai,2019-09-12,f,,0,0,0.638893,32,0.011,1279900254210,steady,935539.95,124536.63,21,16,599.85,0.222
A-1171,ปรัชญา ศรีวิชัย,55,student,80000.00,60K+,Rayong,2022-04-18,f,,0,0,0.518076,23,0.0207,489626271746,steady,636099.61,76810.64,18,14,720.45,0.1892
A-1172,รัฐพล จงรักษ์,25,civil_servant,25000.00,15-30K,Chonburi,2023-01-12,f,,0,0,0.495844,16,0,1425929142273,steady,99713.76,99033.96,14,16,751.06,0.1858
A-1173,อรทัย รุ่งเรือง,55,chef,60000.00,60K+,Chiang Mai,2020-07-17,f,,0,0,0.836283,22,0.3483,1692217114624,steady,162301.14,91922.55,23,12,493.97,0.3502
A-1174,อรุณี ภูวนาท,21,driver,45000.00,30-60K,Nakhon Ratchasima,2021-02-17,f,,0,0,0.474969,26,0.0268,171798691840,steady,730876.81,133316.14,16,21,717.41,0.1764
A-1175,นิภา รุ่งเรือง,29,merchant,45000.00,30-60K,Bangkok,2020-03-30,f,,0,0,0.49295,13,0.0113,541165879297,steady,678975.23,34448.08,17,5,895.11,0.1769
A-1176,พงศ์พัฒน์ เทพพิทักษ์,58,chef,25000.00,15-30K,Samut Prakan,2020-12-05,f,,0,0,0.573978,8,0.0147,171798691841,steady,604972.81,73169.47,17,12,875.69,0.2131
A-1177,พัชรี กิจเจริญ,22,chef,60000.00,60K+,Samut Prakan,2021-10-09,f,,0,0,0.334211,20,0.106,970662608896,steady,248534.21,127732.10,13,18,664.87,0.1576
A-1178,ธนพร แซ่ตั้ง,54,engineer,45000.00,30-60K,Nonthaburi,2024-05-15,f,,0,0,0.403866,14,0.0085,1700807049217,steady,853923.50,94646.33,13,13,690.29,0.1461
A-1179,ปิยะดา วิไลวรรณ,69,nurse,80000.00,60K+,Samut Prakan,2024-09-30,f,,0,0,0.454818,17,0.0448,987842478081,steady,464212.69,95646.40,17,13,472.28,0.1784
A-1180,นภาพร รุ่งเรือง,23,student,100000.00,60K+,Rayong,2023-04-10,f,,0,0,0.499301,20,0.0386,1039382085633,steady,992437.23,127491.86,17,19,738.75,0.1863
A-1181,กัญญา คำแก้ว,25,teacher,45000.00,30-60K,Chiang Mai,2024-02-24,f,,0,0,0.659594,33,0.0646,1486058684417,steady,679827.26,119264.60,21,15,686.79,0.2397
A-1182,จิรายุ อมรรัตน์,42,office_worker,80000.00,60K+,Phuket,2019-09-16,f,,0,0,0.660449,28,0.0061,103079215105,steady,852546.15,164606.70,21,20,758.54,0.2243
A-1183,ลัดดา วัฒนา,34,office_worker,60000.00,60K+,Samut Prakan,2020-03-21,f,,0,0,0.397976,20,0.0261,953482739713,steady,512414.33,135478.16,14,18,740.88,0.1535
A-1184,มาลี แสงจันทร์,22,nurse,100000.00,60K+,Chiang Rai,2020-08-31,f,,0,0,0.470391,34,0.0241,1374389534721,steady,1733910.68,121887.02,18,19,779.96,0.1825
A-1185,ดวงใจ ศรีวิชัย,21,nurse,35000.00,30-60K,Surat Thani,2020-10-14,f,,0,0,0.710806,17,0.1017,1022202216450,steady,348131.28,118046.99,18,14,799.39,0.2469
A-1186,ภูมิพัฒน์ ไชยวงค์,69,nurse,35000.00,30-60K,Nonthaburi,2022-06-27,f,,0,0,0.432923,17,0.2451,678604832769,steady,107801.26,161331.76,14,18,676.49,0.2147
A-1187,กมลวรรณ สิทธิชัย,27,accountant,15000.00,15-30K,Khon Kaen,2024-11-20,f,,0,17179869188,0.327242,16,0.5497,816043786240,steady,68948.36,122178.54,10,15,677.6,0.277
A-1188,ชัยวัฒน์ วงศ์สกุล,59,driver,35000.00,30-60K,Surat Thani,2025-07-05,f,,0,0,0.476778,19,0.0232,1675037245440,steady,778647.61,107783.19,13,16,520.09,0.1652
A-1189,สุภาพร แซ่ลิ้ม,53,lawyer,15000.00,15-30K,Songkhla,2023-06-28,f,,0,0,0.512288,37,0,901943132161,steady,395550.85,177147.38,20,22,602.92,0.2117
A-1190,ลัดดา เจริญผล,42,merchant,60000.00,60K+,Samut Prakan,2021-10-24,f,,0,0,0.479996,13,0.1529,1486058684418,steady,136407.21,58376.21,18,9,698.55,0.2128
A-1191,สุวรรณา ใจดี,22,driver,60000.00,60K+,Pathum Thani,2021-01-27,f,,0,0,0.684676,25,0.1651,798863917056,steady,148805.52,152723.76,20,18,771.27,0.2653
A-1192,สุรชัย วิไลวรรณ,28,merchant,100000.00,60K+,Lampang,2019-07-11,f,,0,0,0.55129,35,0.015,171798691842,steady,2784143.39,145617.52,18,16,675.81,0.1966
A-1193,สุรชัย วิไลวรรณ,39,lawyer,80000.00,60K+,Khon Kaen,2025-03-14,f,,0,0,0.62676,30,0.0225,1451698946049,steady,1100473.12,88562.86,25,12,654.03,0.2346
A-1194,สุกัญญา จงรักษ์,61,driver,45000.00,30-60K,Pathum Thani,2020-07-03,f,,0,0,0.517171,13,0,292057776128,steady,573759.80,86641.50,17,11,622.97,0.1789
A-1195,ธนวัฒน์ รุ่งเรือง,41,teacher,100000.00,60K+,Khon Kaen,2024-09-08,f,,0,0,0.397452,9,0.0275,1683627180033,steady,975124.41,94996.18,16,10,826.01,0.158
A-1196,ประเสริฐ วงศ์สกุล,25,chef,25000.00,15-30K,Songkhla,2025-03-24,f,,0,0,0.451792,9,0.0078,68719476736,steady,1221935.60,85084.80,13,14,844.25,0.1746
A-1197,พรทิพย์ แสงจันทร์,48,civil_servant,80000.00,60K+,Bangkok,2020-12-23,f,,0,0,0.647979,13,0.1325,1597727834113,steady,165580.14,68274.94,22,8,694.44,0.2538
A-1198,จันทร์เพ็ญ แซ่ตั้ง,37,student,15000.00,15-30K,Surat Thani,2019-12-14,f,,0,0,0.522337,15,0.1025,1614907703297,steady,95501.58,81043.93,14,15,853.49,0.2166
A-1199,ภูมิพัฒน์ แซ่ตั้ง,29,civil_servant,100000.00,60K+,Songkhla,2019-07-02,f,,0,0,0.561409,9,0.013,816043786241,steady,840377.58,71865.43,20,10,747.47,0.1997
A-1200,อัครพล ศรีสุข,58,teacher,100000.00,60K+,Chiang Rai,2023-04-09,f,,0,0,0.687705,16,0.026,60129542144,steady,604508.29,95287.83,22,12,941.96,0.2357
A-1201,สมหญิง ประเสริฐศรี,45,driver,45000.00,30-60K,Udon Thani,2021-11-28,f,,0,0,0.865761,33,0.0772,266287972353,steady,821223.76,114048.60,26,14,655.66,0.2997
A-1202,ศิริพร ภูวนาท,36,nurse,100000.00,60K+,Nakhon Ratchasima,2021-07-07,f,,0,0,0.555425,20,0.0134,360777252864,steady,937468.68,129019.66,19,16,743.16,0.1974
A-1203,เบญจมาศ ธนาคม,24,accountant,25000.00,15-30K,Nonthaburi,2024-02-07,f,,0,0,0.41628,6,0.0154,996432412675,steady,850703.88,80964.50,13,10,865.34,0.1688
A-1204,กมลวรรณ ประเสริฐศรี,55,lawyer,45000.00,30-60K,Samut Prakan,2022-06-22,f,,0,0,0.549,30,0.0197,283467841536,steady,1277920.12,85593.66,19,14,702.24,0.1996
A-1205,สมหญิง แซ่ตั้ง,27,engineer,25000.00,15-30K,Surat Thani,2021-10-06,f,,0,0,0.695554,34,0.0032,240518168576,steady,1663544.35,70403.07,22,12,733.01,0.2548
A-1206,พงศ์พัฒน์ สว่างวงศ์,55,teacher,20000.00,15-30K,Surat Thani,2019-11-06,f,,0,0,0.683514,15,0.0156,781684047873,steady,2351511.88,76655.81,21,7,784.9,0.249
A-1207,รัตนา ใจดี,56,merchant,25000.00,15-30K,Nonthaburi,2022-08-31,f,,0,0,0.466608,27,0.0329,532575944704,steady,516850.79,124320.06,15,19,765.48,0.1933
A-1208,สราวุธ พงษ์สวัสดิ์,69,lawyer,25000.00,15-30K,Rayong,2020-07-22,f,,0,0,0.57523,35,0.0068,618475290625,steady,1377672.59,161241.39,19,19,508.68,0.2225
A-1209,พิมพ์ชนก ลิ้มประเสริฐ,39,teacher,25000.00,15-30K,Surat Thani,2022-09-23,f,,0,0,0.32644,8,0,1030792151042,steady,1172701.61,107154.99,10,11,936.33,0.138
A-1210,พัชรี พลอยแก้ว,36,engineer,45000.00,30-60K,Chiang Mai,2020-07-06,f,,0,0,0.29889,22,0.1296,0,steady,77213.99,132722.10,12,17,757.19,0.1537
A-1211,ปรัชญา ทองดี,30,student,60000.00,60K+,Chiang Mai,2025-06-06,f,,0,0,0.378908,5,0.1484,1511828488193,steady,97585.34,68506.13,10,9,518.13,0.165
A-1212,รัฐพล พลอยแก้ว,61,engineer,80000.00,60K+,Khon Kaen,2019-06-14,f,,0,0,0.575984,18,0.0536,1408749273088,steady,687639.71,166008.40,17,19,737.8,0.205
A-1213,พงศ์พัฒน์ พงษ์สวัสดิ์,35,student,80000.00,60K+,Chonburi,2022-06-12,f,,0,0,0.630603,24,0.1911,463856467968,steady,124260.94,194365.15,17,21,664.47,0.2514
A-1214,อรุณี ธนาคม,50,accountant,35000.00,30-60K,Pathum Thani,2022-12-04,f,,0,0,0.292858,13,0.0071,249108103169,steady,1343896.15,126582.23,13,15,702.09,0.1233
A-1215,ประเสริฐ ศักดิ์สิทธิ์,28,driver,20000.00,15-30K,Udon Thani,2022-09-09,f,,0,17179869188,0.608553,23,0.048,300647710720,steady,573396.62,77521.04,20,12,618.58,0.2404
A-1216,สุกัญญา อมรรัตน์,26,office_worker,45000.00,30-60K,Rayong,2023-06-02,f,,0,0,0.544382,17,0.0281,1666447310848,steady,1140990.02,126268.77,18,14,685.97,0.1952
A-1217,มาลี ตันติกุล,56,retired,60000.00,60K+,Udon Thani,2021-03-28,f,,0,0,0.508491,33,0.0637,1314259992576,steady,761392.23,127388.95,21,18,683.92,0.2092
A-1218,พิมพ์ชนก มงคลชัย,51,office_worker,20000.00,15-30K,Chiang Rai,2023-07-09,f,,0,0,0.540525,17,0,1211180777474,steady,1280960.99,99761.96,18,14,726.72,0.2074
A-1219,สมชาย เจริญผล,23,nurse,100000.00,60K+,Phuket,2024-05-21,f,,0,0,0.378749,4,0.0965,343597383681,steady,248320.58,77791.02,12,12,589.77,0.1581
A-1220,สุรชัย ชูศรี,66,driver,80000.00,60K+,Surat Thani,2023-03-19,f,,0,0,0.37215,15,0.0147,128849018880,steady,980647.42,107589.91,13,15,835.6,0.1415
A-1221,ชุติมา นาคสุข,55,nurse,20000.00,15-30K,Khon Kaen,2023-06-11,f,,0,0,0.75997,41,0.0195,481036337152,steady,888982.64,86206.38,23,14,711.24,0.2762
A-1222,พรทิพย์ สิทธิชัย,26,chef,60000.00,60K+,Nakhon Ratchasima,2022-11-29,f,,0,0,0.771384,37,0,781684047874,steady,1351160.69,124999.41,26,19,603.12,0.2623
A-1223,วันดี ใจดี,22,office_worker,25000.00,15-30K,Chonburi,2022-11-05,f,,0,0,0.497876,23,0.0183,893353197569,steady,977013.53,130629.63,16,15,515.68,0.1983
A-1224,ดวงใจ พานิชย์,59,driver,25000.00,15-30K,Chiang Rai,2023-07-08,f,,0,0,0.524918,14,0.422,120259084288,steady,97722.02,84668.13,15,15,659.51,0.2999
A-1225,พรทิพย์ วัฒนา,65,civil_servant,45000.00,30-60K,Nonthaburi,2024-06-08,f,,0,0,0.705492,46,0.0164,1297080123393,steady,1867203.01,131986.99,24,17,762.3,0.2486
A-1226,รัฐพล อินทร์แก้ว,57,nurse,15000.00,15-30K,Chiang Rai,2024-06-06,f,,0,0,0.569864,16,0.1507,1374389534722,steady,94034.24,142564.82,15,14,755.04,0.2414
A-1227,พัชรี แซ่ลิ้ม,57,accountant,25000.00,15-30K,Chonburi,2024-12-27,f,,0,0,0.507489,27,0.0183,1082331758593,steady,838202.58,80586.78,20,12,628.83,0.2135
A-1228,พีรพัฒน์ ไชยวงค์,56,retired,20000.00,15-30K,Chonburi,2021-04-01,f,,0,0,0.736229,36,0.0216,274877906944,steady,881141.06,119881.49,24,18,715.98,0.2742
A-1229,วันดี มงคลชัย,46,lawyer,100000.00,60K+,Surat Thani,2019-10-23,f,,0,0,0.384977,5,0.2716,1382979469313,steady,87712.62,79970.14,9,12,663.62,0.1939
A-1230,เกียรติศักดิ์ วัฒนา,53,chef,60000.00,60K+,Surat Thani,2021-01-19,f,,0,0,0.318723,27,0.0073,970662608897,steady,1292083.03,205050.68,11,23,604.95,0.1249
A-1231,ณัฐพล พิทักษ์,59,accountant,35000.00,30-60K,Khon Kaen,2021-11-15,f,,0,0,0.450678,13,0.3943,352187318272,steady,113394.65,101169.00,13,18,810.47,0.2517
A-1232,เกียรติศักดิ์ ศักดิ์สิทธิ์,64,retired,100000.00,60K+,Khon Kaen,2022-08-31,f,,0,0,0.564171,33,0.0473,85899345920,steady,953039.60,94642.62,20,12,738.96,0.2132
A-1233,พงศ์พัฒน์ วงศ์สกุล,45,driver,25000.00,15-30K,Songkhla,2022-05-14,f,,0,0,0.539735,23,0.0112,395136991232,steady,1269720.77,162556.68,19,17,633.41,0.2143
A-1234,ณัฐธิดา นาคสุข,67,accountant,35000.00,30-60K,Pathum Thani,2021-05-17,f,,0,0,0.508129,25,0.0237,1065151889408,steady,848583.88,87990.86,17,13,691.56,0.1852
A-1235,วีรยุทธ รุ่งเรือง,26,civil_servant,35000.00,30-60K,Nakhon Ratchasima,2021-10-30,f,,0,17179869188,0.332697,9,0.0179,335007449089,steady,845815.66,55630.94,12,11,687.63,0.1302
A-1236,อัครพล รัตนกุล,26,chef,60000.00,60K+,Bangkok,2024-05-28,f,,0,0,0.558468,27,0.0239,197568495617,steady,922292.82,121240.98,23,14,758.58,0.2145
A-1237,ศิริพร ธนาคม,61,accountant,100000.00,60K+,Khon Kaen,2021-05-06,f,,0,0,0.593009,15,0.033,515396075521,steady,750641.65,116724.84,17,14,738.04,0.2027
A-1238,พรรณี แก้วมณี,61,civil_servant,35000.00,30-60K,Lampang,2025-02-09,f,,0,0,0.32526,14,0.1251,1262720385027,steady,53917.58,134758.95,9,14,598.97,0.147
A-1239,สุทธิพงศ์ กิจเจริญ,31,office_worker,80000.00,60K+,Lampang,2024-08-31,f,,0,17179869188,0.610818,18,0.2583,695784701953,steady,150816.39,107198.43,20,14,894.36,0.2725
A-1273,ปรัชญา ศรีสุข,31,lawyer,15000.00,15-30K,Rayong,2024-12-26,f,,0,0,0.549948,27,0.0282,1606317768704,steady,236037.27,70541.56,19,13,666.23,0.2213
A-1240,รัฐพล พลอยแก้ว,39,civil_servant,20000.00,15-30K,Surat Thani,2022-11-13,f,,0,0,0.60341,40,0.0142,34359738369,steady,1367077.15,119920.22,23,15,757.76,0.2434
A-1241,อรุณี ชัยสิทธิ์,52,accountant,45000.00,30-60K,Pathum Thani,2021-04-09,f,,0,0,0.428618,23,0.008,137438953473,steady,948277.01,147883.79,15,16,661.36,0.1588
A-1242,อัจฉรา วิไลวรรณ,65,teacher,15000.00,15-30K,Chonburi,2022-11-21,f,,0,0,0.672048,19,0.0353,395136991233,steady,395357.19,115796.49,19,12,656.51,0.2461
